id,user_id,date,amount,type,from_wallet_id,to_wallet_id,subscription_id,description,vat_amount,created_at
T-161,5e189da8-2f10-43a6-bb19-be0b05f098ba,08-03-25 0:00,250,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-162,5e189da8-2f10-43a6-bb19-be0b05f098ba,09-03-25 0:00,9500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-163,5e189da8-2f10-43a6-bb19-be0b05f098ba,09-03-25 0:00,8500,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb749,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-164,5e189da8-2f10-43a6-bb19-be0b05f098ba,10-03-25 0:00,8500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-165,5e189da8-2f10-43a6-bb19-be0b05f098ba,14-03-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-166,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-04-25 0:00,10000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-167,5e189da8-2f10-43a6-bb19-be0b05f098ba,08-04-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-168,5e189da8-2f10-43a6-bb19-be0b05f098ba,13-04-25 0:00,9000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-169,5e189da8-2f10-43a6-bb19-be0b05f098ba,20-04-25 0:00,8414.75,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb749,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-170,5e189da8-2f10-43a6-bb19-be0b05f098ba,26-04-25 0:00,2500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-171,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-05-25 0:00,10000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-172,5e189da8-2f10-43a6-bb19-be0b05f098ba,05-05-25 0:00,60000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-173,5e189da8-2f10-43a6-bb19-be0b05f098ba,09-05-25 0:00,10000,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb749,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-174,5e189da8-2f10-43a6-bb19-be0b05f098ba,12-05-25 0:00,10000,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb749,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-175,5e189da8-2f10-43a6-bb19-be0b05f098ba,17-05-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-176,5e189da8-2f10-43a6-bb19-be0b05f098ba,21-05-25 0:00,4500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-177,5e189da8-2f10-43a6-bb19-be0b05f098ba,25-05-25 0:00,1200,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-178,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-06-25 0:00,5000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-179,5e189da8-2f10-43a6-bb19-be0b05f098ba,12-06-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-180,5e189da8-2f10-43a6-bb19-be0b05f098ba,15-06-25 0:00,7500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-181,5e189da8-2f10-43a6-bb19-be0b05f098ba,17-06-25 0:00,3333,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-182,5e189da8-2f10-43a6-bb19-be0b05f098ba,22-06-25 0:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-183,5e189da8-2f10-43a6-bb19-be0b05f098ba,23-06-25 0:00,600,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-184,5e189da8-2f10-43a6-bb19-be0b05f098ba,23-06-25 0:00,4999,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-185,5e189da8-2f10-43a6-bb19-be0b05f098ba,25-06-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-186,5e189da8-2f10-43a6-bb19-be0b05f098ba,26-06-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-187,5e189da8-2f10-43a6-bb19-be0b05f098ba,29-06-25 0:00,2000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-188,5e189da8-2f10-43a6-bb19-be0b05f098ba,29-06-25 0:00,3000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-189,5e189da8-2f10-43a6-bb19-be0b05f098ba,02-07-25 0:00,8000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-190,5e189da8-2f10-43a6-bb19-be0b05f098ba,03-07-25 0:00,2500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-191,5e189da8-2f10-43a6-bb19-be0b05f098ba,05-07-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-192,5e189da8-2f10-43a6-bb19-be0b05f098ba,10-07-25 0:00,555,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-193,5e189da8-2f10-43a6-bb19-be0b05f098ba,10-07-25 0:00,888,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-194,5e189da8-2f10-43a6-bb19-be0b05f098ba,17-07-25 0:00,888,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-195,5e189da8-2f10-43a6-bb19-be0b05f098ba,19-07-25 0:00,3500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-196,5e189da8-2f10-43a6-bb19-be0b05f098ba,22-07-25 0:00,4000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-197,5e189da8-2f10-43a6-bb19-be0b05f098ba,28-07-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-198,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-08-25 0:00,2000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-199,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-08-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-200,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-08-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-201,5e189da8-2f10-43a6-bb19-be0b05f098ba,02-08-25 0:00,8000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-202,5e189da8-2f10-43a6-bb19-be0b05f098ba,02-08-25 0:00,2800,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb749,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-203,5e189da8-2f10-43a6-bb19-be0b05f098ba,03-08-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-204,5e189da8-2f10-43a6-bb19-be0b05f098ba,14-08-25 0:00,800,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-205,5e189da8-2f10-43a6-bb19-be0b05f098ba,14-08-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-206,5e189da8-2f10-43a6-bb19-be0b05f098ba,17-08-25 0:00,3500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-207,5e189da8-2f10-43a6-bb19-be0b05f098ba,21-08-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-208,5e189da8-2f10-43a6-bb19-be0b05f098ba,23-08-25 0:00,2000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-209,5e189da8-2f10-43a6-bb19-be0b05f098ba,28-08-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-210,5e189da8-2f10-43a6-bb19-be0b05f098ba,28-08-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-211,5e189da8-2f10-43a6-bb19-be0b05f098ba,31-08-25 0:00,15000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-212,5e189da8-2f10-43a6-bb19-be0b05f098ba,31-08-25 0:00,7500,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb749,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-213,5e189da8-2f10-43a6-bb19-be0b05f098ba,31-08-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-214,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-09-25 0:00,7500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-215,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-09-25 0:00,7000,INTERNAL_TRANSFER,cea05e1d-6207-4611-8676-13454b2eb749,475ebdf9-5c4d-43a3-b20d-4e1491da0247,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-216,5e189da8-2f10-43a6-bb19-be0b05f098ba,02-09-25 0:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-217,5e189da8-2f10-43a6-bb19-be0b05f098ba,04-09-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-218,5e189da8-2f10-43a6-bb19-be0b05f098ba,06-09-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-219,5e189da8-2f10-43a6-bb19-be0b05f098ba,07-09-25 0:00,2000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-220,5e189da8-2f10-43a6-bb19-be0b05f098ba,09-09-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-221,5e189da8-2f10-43a6-bb19-be0b05f098ba,10-09-25 0:00,1111,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-222,5e189da8-2f10-43a6-bb19-be0b05f098ba,11-09-25 0:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-223,5e189da8-2f10-43a6-bb19-be0b05f098ba,14-09-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-224,5e189da8-2f10-43a6-bb19-be0b05f098ba,15-09-25 0:00,1111,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-225,5e189da8-2f10-43a6-bb19-be0b05f098ba,17-09-25 0:00,3500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-226,5e189da8-2f10-43a6-bb19-be0b05f098ba,17-09-25 0:00,1500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-227,5e189da8-2f10-43a6-bb19-be0b05f098ba,18-09-25 0:00,500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-228,5e189da8-2f10-43a6-bb19-be0b05f098ba,19-09-25 0:00,1200,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-229,5e189da8-2f10-43a6-bb19-be0b05f098ba,24-09-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-230,5e189da8-2f10-43a6-bb19-be0b05f098ba,25-09-25 0:00,5000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-231,5e189da8-2f10-43a6-bb19-be0b05f098ba,02-10-25 0:00,13000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-232,5e189da8-2f10-43a6-bb19-be0b05f098ba,09-10-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-233,5e189da8-2f10-43a6-bb19-be0b05f098ba,20-10-25 0:00,200,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-234,5e189da8-2f10-43a6-bb19-be0b05f098ba,21-10-25 0:00,3500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-235,5e189da8-2f10-43a6-bb19-be0b05f098ba,22-10-25 0:00,1300,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-236,5e189da8-2f10-43a6-bb19-be0b05f098ba,26-10-25 0:00,800,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-237,5e189da8-2f10-43a6-bb19-be0b05f098ba,27-10-25 0:00,2000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-238,5e189da8-2f10-43a6-bb19-be0b05f098ba,29-10-25 0:00,1000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-239,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-11-25 0:00,2500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-240,5e189da8-2f10-43a6-bb19-be0b05f098ba,01-11-25 0:00,7500,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
T-241,5e189da8-2f10-43a6-bb19-be0b05f098ba,06-11-25 0:00,3000,INTERNAL_TRANSFER,475ebdf9-5c4d-43a3-b20d-4e1491da0247,cea05e1d-6207-4611-8676-13454b2eb749,,Internal Transfer,,2025-12-29 07:43:41.487633+00
